userName,score,at,EnglishTranslation,BERT_Sentiment
Pengguna Google,2,2025-03-14 04:02:09,"['byk', 'less', 'dr', 'app', 'tag', 'line', 's', 'gr', 'dept', 'dept', 'krn', 'pr', 'minimum', 'blunja', 'kalt', 'tah', 'gr', 'tung', 'tust', 'r', 'r', 'krn', 'trn', 'pr', 'ptr', 'ptr', 'r', 'r'",Negative
Pengguna Google,2,2025-03-16 23:28:29,"['buy', 'goods', 'males', 'bget', 'send', 'goods', 'stung', 'pick', 'pas', 'pick', 'ga', 'people', 'house', 'stoll', 'jam', 'map', 'ma', 'spx', 'trus', 'stru', 'de', 'ga', 'enter', 'acal', 's', 'kala', 'lo', 'till', 'mak', 'mak', 'b', 'ka', 'kab', 'ma', 'la', 'la', 'la', 'la', 'la', 'ma', 's', 'ma', 'ma',",Positive
Pengguna Google,1,2025-02-23 13:09:53,"['please', 'back', 'keys', 'messages', 'confirm', 'click', 'buttons', 'worth', 'click', 'click', 'knit', 'tap', 'hand', 'niat', 'click', 'key', 'package', 'mallage', 'untage', 'exedition', 'pack', 'package', 'in', 'fit', 'bit', 'bit', 'bit', 'rat', 'le', 'for, 'till', 'm', 'me', 'me', 'me', 'return']",Negative
Pengguna Google,1,2025-03-02 16:50:35,"['shopee', 'ko', 'bad', 'gin', 'love', 'not', 'checkout', 'times', 'checkout', 'direct', 'batal', 'distem', 'love', 'vocer', 'use', 'bull', 'drief', 'uh', 'really', 'default', 'default', 'bi', 'bikin', 'toke', 'ter', 'default', 'd']",Negative
Pengguna Google,1,2025-03-12 06:58:48,"['alam', 'shopee', 'bad', 'expedi', 'bad', 'beowo', 'dc', 'cook', 'package', 'stole', 'stated', 'stuck', 'stuck', 'dir', 'date', 'dap', 'dc', 'dc', 'belo', 'dc', 'stuck', 'stuck', 'beow', 'dow', 'd', 'd', 'state', 'expedi', 'sip', 'p', 't', 's', 'star', 'star', 'tho', 'e', 'tho', 'tho', 'tho', '",Negative
Pengguna Google,1,2025-03-03 17:10:57,"['adgh', 'advertising', 'where', 'ga', 'game', 'ga', 'website', 'platform', 'ga', 'ga', 'it', 'it', 'tah', 'like', 'masa', 'application', 'shop', 'ga', 'lo', 'ply', 'please', 'yes', 'shopee', ', 'udah', 'adah', ', 'adang', 'adera', 'le', 'lu', 'us', 'us', 'a', 'aple', 'sup', 'lu', 'lu', 'lu', 'lu', 'lo', 's', 'lo', '",Negative
Pengguna Google,1,2025-02-25 05:20:07,"['the system', 'ugly', 'cuttle', 'jalla', 'ga', 'distinguish', 'seller', 'sell', 'production', 'original', 'original', 'dimen', 'dimenal', 'orginal', 'limin', 'dimenal', 'limit', 'dimenal', 'pul', 't', 'at', 'tah', 'amen', 's', 't', 'salt', 't', 'sal', 'plat', 'c', 'c' says, 'at', 'at', 'k', 'k'",Negative
Pengguna Google,1,2025-03-10 01:09:15,"['shopee', 'ga', 'good', ' shopping', 'open', 'application', 'direct', 'video', 'live', ' shadowin', 'mosjid', 'mass', 'expand', 'spell', 'due', 'kul', 'play', 'video', 'ivideo', 'live', 'stamp', 'stole', 'stall', 'sal', 'span', 'exp', 'ek', 'clear', 'cur', 'lu', 'lu', 'lu', 'n', 'n', 'k', 'g', 'gex', 'p', 'p', 'p'",Positive
Pengguna Google,1,2025-03-03 01:03:30,"['video', 'clear', 'open', 'application', 'direct', 'include', 'video', 'redah', 'step', 'step', 'voices', 'ga', 'pass', 'explicate', 'alpha', 'recent', 'app', 'rept', 'remove', 'step', 'step', 'ga', 'dispung', 'reply', 'ng', 'ng', 'ng', 'n', 'sound', 'division', 'division' ]",Negative
Pengguna Google,2,2025-03-10 14:14:07,"['really', 'yes', 'application', 'good', 'splete', 'shop', 'losing', 'online', 'tah', 'stah', 'compulsion', 'work', 'shopee', 'down', 'soluble', 'gaada', 'pack', ' past', 'last', 'gaada', 's', 'solullion', 'what', 'what', 's', 'pone', 're, 'sent', 'pack', 'step', 'step', 'mall', 'pass', 'pack', 'pack', 'ext', 'et', 'et', 'et', 't'",Negative
Pengguna Google,1,2025-03-13 23:10:33,"['apk', 'manage', 'consumers', 'clean', 'message', 'batal', 'alas', 'account', 'accustom', 'exactivities', 'study', 'cause', 'batal', 'emg', 'apg', 'bu', 'bu', 'bu', 'apk', 'game', 'apat', 'mo', 'market', 'time', 'tim', 'it', 'it', 'it', 'it', 'lot', 'ga', 'randa', 'ran', 'ran', 'ap', 'ap', 'ap', 'k', 'game', 'e', 'um', 'ka'",Negative
Pengguna Google,1,2025-03-08 22:38:52,"['cacat', 'system', 'shopee', 'message', 'finished', 'process', 'send', 'scrol', 'screen', 'pinch', 'messsage', 'finished', 'settle', 'system', 'cacat', 'send', 'teng', 'mell', 'messs', 'mus', 'seption', 'option', 'mesage', 's', 'finis', 'ter', 'default', 'd' ]",Positive
Pengguna Google,1,2025-03-04 11:05:15,"['transfer', 'see', 'saldo', 'pannet', 'error', 'need', 'saldo', 'irrible', 'show up', 'write', 'wrong', 'jaring', 'know', 'jaring', 'gin', 'good']",Negative
Pengguna Google,1,2025-03-09 00:55:34,"['application', 'shope', 'here', 'ga', 'caruager', 'name', 'datet', 'voucher', 'beautiful', 'voucher', 'house', 'house', 'headman', 'voucher', 'video', 'secrng', 'dep', 'star', 'move', 'proper', 'proper', 'cost', 's', 's', 'cost', 'cometic', 'acon', 'week', 'resi', 'sion', 'n', 'sk', 'n', 'n', 'good', 's', 'good', 'star', 'silable', 's', 's', 's",Positive
Pengguna Google,5,2025-03-13 08:45:24,"['shopy', 'fun', 'sitar', 'currir', 'send', 'send', 'send', 'wise', 'curir', 'take, 'take', 'cantar', 'place', 'eatout', 'after', 'send', 'm', 'd', 'sil', 'sil', 'dgn', 's', 'bal', 't', 't'",Positive
Pengguna Google,5,2025-03-15 21:01:02,"['promo', 'free', 'kir', 'choose', 'klo', 'ken', 'shop', 'alam', 'return', 'turn', 'return', 'go ahead', 'good', 'lg', 'system', 'return', 'fast', 'accept', 'love']",Negative
Pengguna Google,5,2025-02-23 02:24:13,"['Ull', 'shopee', 'message', 'neh', 'developer', 'please', 'update', 'plot', 'bikin', 'surp', 'good', 'developer', 'massmallow', 'version', 'application', 'lo', 'lot', 'lo', 'pil', 'sup', 'sup', 'good', 'mum', 'tum', 'tum', 'tata', 'tata', 'k', 'nya', 'yes', 'yes', 'i' see, 'me', 'n', 'mo', 'm', 'low', 'will', 's', 'will', 's', 's'",Negative
Pengguna Google,1,2025-03-03 12:24:27,"['ya', 'open', 'application', 'nge', 'bug', 'page', 'spaylate', 'fear', 'pay', 'hard', 'open', 'application', 'good', 'ma', 'update', 'shopee', 'bish', 'ramdhan', 'nge', 'bug']",Negative
Pengguna Google,1,2025-03-03 02:40:09,"['years', 'wear', 'shopee', 'safe', 'proper', 'so', 'favourite', 'hoping', 'online', 'shoping', 'what', 'hard', 'bub', 'need', 'day', 'batal', 'extin', 'wav', 'waj', 'bgt', 'rit', 'bet', 'moga', 'fore', 'good', 'l']",Positive
Pengguna Google,1,2025-02-28 12:13:33,"['Please', 'options', 'send', 'good', 're', 'options', 'send', 'j', 't', 'use', 'shopee', 'spx', 'slow', 'slow', 'telate', 'week', 'please', 'good']",Positive
Pengguna Google,1,2025-03-16 09:23:31,"['kecewa', 'ma', 'seller', 'shopee', 'cuman', 'ga', 'imply', 'pencet', 'mest', 'mess', 'dana', 'ga', 'back', 'till', 'losser', 'send', 'good', 'e', 'sa', 'ga', 'ga', 'cost', 'm', 'mah', 's', 'k', 'rup', 'pan', 'ti', 'ti'",Negative
Pengguna Google,5,2025-03-10 19:31:54,"['help', 'fitur', 'paylater', 'voucher', 'gratis', 'copy', 'att', 'love', 'shoppe', 'puppe', 'good', 'pulsa', 'kuota', 'paylater', 'no', 'in', 'karna', 'like', 'good', ' good', 'grain', 'iphone', 'good', 'iphone', 'good', 'banget', 'panet', 'p', 'g', 'gang', 'warphone', 'pass', 'long', 'long', 'dang', 'dang', 'p', 'p', 'pung', 'din', 'p', '",Negative
Pengguna Google,1,2025-03-10 09:09:53,"['kesel', 'shopee', 'in', 'thr', 'kaget', 'hort', 'spell', 'loat', 'love', 'gi', 'after', 'dapt', 'gede', ', 'minimal', 'dimal', 'spenter', 'panter', 'banget', 'bikin', 'stragi', 'biar', 'ga', 'after', 's', 'lay', 'wabji', 'magji', 'mag', 'mag', 'sup', 'tus', 'tus', 'cher', 'ru', 'cher' it, 'mo', 'me', 'ter', 'ter', 'r', 'r'",Negative
Pengguna Google,1,2025-02-24 10:07:29,"['application', 'shopee', 'handhone', 'nhank', 'see', 'short', 'video', 'promotion', 'production', 'handphone', 'suppose', 'nak', 'touch', 'dead', 'force', 'force', 'force', 'mode', 'times', 'handphone', 'please', 'good', 'bug', 'bug', 'application', 'i', 'i', 'love']",Negative
Pengguna Google,1,2025-03-03 08:16:21,"['clear', 'banget', 'message', 'batal', 'lear', 'ex', 'wajar', 'ga', 'wajar', 'pa', 'paja', 'co', 'nya', 'x', 'yaudah', 'tha', 'luk', 'thar', 'thar', 'tah', 'p', 'ga', 'can', 'dipapa', 'pajang', 'pak', 'lo', 'pak', 'pak', 'pak', 'patal', 'system', 'cha', 'cha', 't', 't', 't', 'thar'",Positive
Pengguna Google,1,2025-02-27 02:15:33,"['application', 'loyal', 'sold', 'bull', 'kall', 'co', 'sllu', 'steal', 'system', 'dgn', 'alag', 'wajar', 'shopee', 'will', 'no', 'paoppe', 'krn', 'krn', 'skrg', 'k', 'sa', 'k', 'sa', 'deh']",Negative
Pengguna Google,1,2025-02-25 04:35:36,"['open', 'application', 'page', 'gardy', 'home', 'direction', 'video', 'live', 'app', 'lot', 'lot', 'pas', 'open', 'direct', 'video', 'sometimes', 'play', 'video', 'restart', 'help', 'help', 'help', 'shopee', 'close', 'force', 'force', 'force', 'close', 'ap', 'ap', 'when', 'alt', 'reart', 'll' ]",Positive
Pengguna Google,1,2025-02-28 13:49:08,"['account', 'message', 'message', 'status', 're', 'goods', 'horr', 'home', 'horri', 'spx', 'disappointed']",Negative
Pengguna Google,1,2025-03-10 03:14:00,"['gimana', 'open', 'application', 'mesti', 'direct', 'shows', 'video', 'sometimes', 'close', 'step', 'step', 'show', 'sound', 'video', 'bikin', 'lot', 'hp', 'please', 'yes', 'good']",Positive
Pengguna Google,2,2025-02-25 02:52:30,"['application', 'shopee', 'bkin', 'hp', 'dead', 'restart', 'pay', 'fail', 'pas', 'vertification', 'face', 'hp', 'dead', 'sometimes', 'restart', 'search', 'damna', 'uh', 'ap', 'hopee', 'hp', 'p', 'off', 'dead', 'restart']",Negative
Pengguna Google,4,2025-03-09 18:44:56,"['application', 'help', 'ak', 'simple', 'shop', 'k', 'nk', 'dak', 'silver', 'frequently', 'oknum', 'sil', 'dlus', 'dll', 'stak', 'ak', 'bang', 'dung', 'tung', 'tung', 'hold', 'trust', 'please', 'system', 'sil', 'good, 'ok', 'mil', 'dk' use, 'dak', 'apk', 'dak', 'h', 'dh', 'dh', 'mak', 'b', 'b', 'bung', 'pung', 'pung'",Positive
Pengguna Google,3,2025-03-11 03:54:48,"['shopee', 'like', 'gay', 'open', 'application', 'direct', 'dept', 'video', 'disrupt', 'sound', 'voice', 'loud', 'call', 'play', 'video', 'consumer', 'disruption', 'conception', 'conception', 'help', 'ben', 'ap', 'aplication', 'amburduldula', 'at', 'ac', 'rept', 'at', 'love']",Positive
Pengguna Google,1,2025-03-09 08:02:04,"['kecewa', 'shop', 'application', 'application', 'supplication', 're', 'goods', ' forward', 'work', 'end', 'end', 'message', 'send', 'at 'mesage', 're', 'beh', 'dop', 'far', 'messs, 'mes, 'at', 'at', 'att', 'mess, 'at', 'at', 'sup', 'till', 'tur', 'tur', 'r', 'rsa', 're', 're', 're', 'supol', 'ollol', 'sup', 'mark', 'um', 'um', '",Negative
Pengguna Google,1,2025-03-16 04:33:06,"['application', 'bad', 'hp', 'family', 'detected', 'cursion', 'consumer', 'need', 'people', 'home', 'gaes', 'gaes', 'batal', 'indicated', 'cursion', 'how', 'voucher', 'not', 'bought', 'pause', 'a', 'application', 'a', 'shopee', 'ajala', 'me', 'muh', 'muhal', 'muh', 'x', 'x', 'fold', 'off', 'off', 'hop', 'sple'",Negative
Pengguna Google,1,2025-02-16 03:05:20,"['dupdate', 'dendala', 'open', 'direct', 'vidio', 'biar', 'dot', 'see', 'vidio', 'live', 'live', 'biar', 'select', 'expadition', 'jnt', 'chosen', 'op', 'tp', 'search', 'jarmum', 'stir', 'trous', 'tera', 's', 'pant', 'exption, 'expelected', 'p', 'p', 'dept', 'dept', 'p', 'hop', 'sup', 'e', 'e', 'eek', ', 'p', 'dip', 'x'",Positive
Pengguna Google,5,2025-03-09 16:11:27,"['sy', 'application', 'shoppe', 'help', 'lause', 'home', 'unk', 'search', 'in short', 'application', 'transfer', 'incomplete', 'sy', 'instance', 'ovo', 'dopay', 'a', 'asplic', 'transplication', 'dig', 'banking', ' sometimes, 'banking', 'lM', 'IM', 'm', 'm', 'banking']",Negative
Pengguna Google,4,2025-03-15 16:15:00,"['application', 'cuman', 'less', 'little', 'tamba', 'method', 'pay', 'for example', 'pay', 'application', 'gopay', 'dll', 'biar', 'measer', 'card', 'atm']",Neutral
Pengguna Google,1,2025-02-26 06:56:10,"['Please', 'fixin', 'open', 'application', 'shopee', 'video', 'shows', 'bikin', 'lot', 'sound', 'ny', 'dip', 'miss', 'help', 'update', 'open', 'application', 'lg', 'hop', 'video', 'copy', 'at', 'love']",Positive
Pengguna Google,2,2025-03-05 05:12:48,"['times', 'update', 'new', 'update', 'open', 'application', 'direct', 'shows', 'videos', 'live', 'live', 'live', 'update', 'update', 'upplay, 'round', 'round', 'live', 'live', 'break, 'up', 'approach', 'a'",Negative
Pengguna Google,1,2025-03-15 08:23:59,"['freak', 'curr', 'shope', 'package', 'address', 'case', 'false', 'curr', 'replace', 'people', 'numbers', 'funny', 'gall', 'unstall', 'shopee', 'nah', 'kun', 'k', 'k', 'kid', 's', 'help', 'select', 'select', 's', 'select', 'smart', 'd', 'dig', 'dah', 'dah', 'insta', 'insta', 'nang', 'nang', 'nang'",Negative
Pengguna Google,1,2025-02-26 18:22:53,"['sorry', 'star', 'change', 'yes', 'shopee', 'yes', 'times', 'order', 'pake', 'voucher', 'direct', 'dicancel', 'auto', 'alas', 'acactivity', 'wajar', 'bond', 'calo', 'gin', 'bing', 'di', 's', 'goods', 'sal', 'help', 'help', 'tak', 'after', 'cancel', 'ya', 'hopee'",Negative
Pengguna Google,1,2025-03-02 05:45:17,"['stelate', 'send', 'ga', 'richer', 'application', 'split', 'consistent', 'send', 'send', 'free', 'rit', 'voucher', 'fun', 'gas', 'us', 'desany', 'dirt', 'mutu', 'in', 'grain', 'free', 'rb', 'b', 'bikin', 'comit', 'comit', 'comen', 'comen', 'banget', 'pant', 'pass', 'cheout', 'mout', 'i', 'ab', 'abur', 's', 's', 'abs', 's', 's'",Positive
Pengguna Google,1,2025-03-13 07:29:20,"['shoppe', 'here', 'slow', 'stuck', 'estimated', 'sometimes', 'like', 'change', 'mighty', 'dc', 'banget', 'packet', 'cest', 'it', 'suit', 'determin', 'check', 'out']",Negative
Pengguna Google,5,2025-03-10 02:25:41,"['s shopping', 'application', 'shoope', 'shoping', 'necessary', 'needs', 'hard', 'bubble', 'pasar', 'local', 'lucky', 'shoope', 'promo', 'kir', 'voucher', 'thoucher', 'purple', 'application', 'shoope', ' Easy', 'ihoope', 'up', 'hoope', 'good', 'kla', 'lawa', 'la', 'della', 'sa', 'sa', 'vol', 'vo'",Positive
Pengguna Google,1,2025-03-02 23:51:46,"['shopee', 'ga', 'quality', 'apocalypse', 'bad', 'disappointed', 'love', 'voucher', 'ga', 'clean', 'spent', 'batal', 'closed', 'mode', 'application', 'aplication', 'ga', 'pake', 'shop']",Negative
Pengguna Google,1,2025-03-01 21:48:59,"['shopee', 'application', 'use', 'fiture', 'complete', 'promo', 'repulse', 'login', 'acplication', 'verification', 'face', 'try', 'times', 'scan', 'face', 'fail', 'application', 'help', 'hopee', 'good', 'system', 'verification, 'face', 'face, 'bi', 'time', 'scan', 'hard, 'inlog']",Negative
Pengguna Google,5,2025-03-14 01:20:58,"['alam', 'shopee', 'shopee', 'happy', 'mmg', 'kendala', 'tp', 'usual', 'man', 'break', 'adx', 'gading', 'gadding', 'c', 'bing', 'gading', 'shopee', 'okay']",Neutral
Pengguna Google,1,2025-02-24 17:22:49,"['shopee', 'is', 'the', 'best', 'tric', 'bikin', 'promo', 'close', 'best', 'ner', 'lose', 'like', 'bikin', 's', 'k', 'cs', 'ga', 'the', 'best', 'best', 'good', 'good', 'good', 'promo', 'trus', 'trus', 'tbat', 'al', 'ok', 'ok', 'theest', 'thebest', 'm', 'm', 'ga', 'ga', 't'",Negative
Pengguna Google,1,2025-03-11 15:16:00,"['bull', 'x', 'goods', 'hp', 'refurbish', 'ori', 'tevlon', 'lecet', 'tapt', 'mok', 'lengket', 'cook', 'teplon', 'distingar', 'lecet', 'please', 'adm', 'shopee', 'pertle', 'safe', 'sal', 'goods', 'fort', 'ori', 'ori', 'please', 'please', 'per', 'shopee', 'pare', 'pare', 'pare', 'm', 's', 'me', 're', 're', 'fill', 're', 're', '",Positive
Pengguna Google,1,2025-03-03 18:21:40,"['explosive', 'system', 'shopee', 'shopee', 'order', 'times', 'try', 'order', 'failure', 'application', 'shopee', 'stable', 'order', 'surply', 'system', 'transact', 'sal', 'shopee', 'or', 'cel', 'alas', 'ac', 'system, 'shopee']",Negative
Pengguna Google,2,2025-03-10 10:25:13,"['shopee', 'food', 'her', 'ga', 'udah', 'cancel', 'x', 'ga', 'despend', 'driver', 'try', 'cen', 'eat', 'buat', 'pass', 'gaada', 'search', 'search', 'search', 'location', 'store', 'home', 'tell', 'tell', 'long']",Positive
Pengguna Google,5,2025-03-11 14:23:30,"['alhamdullah', 'shopee', 'step', 'keep', 'sure', 'safe', 'customer', 'dlm', 'return', 'good', 're', 'd', 'shopee', 'respect', 'spect', 's', 'variation', 'mos', 'via', 'cil', 'ci', 'll', 'cill', 'cusjamer', 'm', 'lm', 'in', 'min', 'ins', 'inf', 'inf', 'ins', 'line', 'online', 't', 'step', 'tate', 't', 'the', 'the', 'the'",Negative
Pengguna Google,1,2025-02-28 03:31:21,"['first of all', 'side', 'bull', 'side', 'salve', 'program', 'bume', 'rame', 'else', 'admin', 'pat', 'gak', 'stup', 'kurir', 'performa', 'no', 'short', 'pat', 'status', 'status', 's', 'a', 'ga', 'ga', 'ga', 'co', 's', 's', 'steakcher', 'no', 'n', 'n', 'n', 'no', 'n', 'n', 'no', 't', 't', 'sif', 's', 't',",Negative
Pengguna Google,1,2025-03-14 02:34:19,"['update', 'trus', 'open', 'application', 'entering', 'video', 'bikin', 'dung',' comfort', 'sometimes', 'video', 'sound', 'keeas', 'bgt', 'tung', 'tun', 'nt', 'video', 'lot', 'update', 'update', 'play', 'play', 'te', 'thome', 'not', 'not', 'hopee',']",Negative
Pengguna Google,1,2025-02-26 22:41:15,"['application', 'gaco', 'open', 'application', 'like', 'direct', 'shopee', 'vidio', 'force', 'feet', 'kouta', 'bikin', 'lag', 'bugs', 'show', 'click', 'proof', 'help', 'help', 'choice, 'choice', 'force', 'force', 'disruption']",Negative
Pengguna Google,1,2025-03-12 02:36:28,"['like', 'wear', 'shopee', 'jail', 'early', 'shopee', 'bad', 'banget', 'pas', 'tgl', 'sore', 'pass', 'process', 'good', 'send', 'hours', 'ops', 'tire', 'tire', 'short', 'short', 'modal', 'modal'",Negative
Pengguna Google,1,2025-03-16 11:34:53,"['shoppee', 'express', 'hope', 'good', 'lg', 'message', 'weeks', 'need', 'things', 'fast', 'expedition', 'hard', 'kal', 'expedition', 'good', 'lay', 'ga', 'tak', 'mes', 'tel', 'tel', 'lo', 'used', 'hop', 'spe', 'express']",Positive
Pengguna Google,1,2025-02-28 09:48:29,"['plus', 'nah', 'co', 'what', 'm', 'kmrn', 'bull', 'k', 'warm', 'batal', 'automatic', 'pake', 'freet', 'm', 'bad', 'm'",Negative
Pengguna Google,1,2025-03-02 04:27:51,"['help', 'pannet', 'marketplace', 'februari', 'change', 'prestis', 'disappointed', 'buffer', 'buffer', 'bad', 'batal', 'exactivity', 'wajar', 'bull', 'need', 'home', 'way', 'poise', 'voucher', 'love', 'voucher', 'giman', 'giman', 'wajar', 'se']",Negative
Pengguna Google,1,2025-03-02 16:09:20,"['shopee', 'gin', 'message', 'batal', 'system', 'freak', 'heller', 'date', 'kembar', 'surf', 'jak', 'kena', 'balsis', 'good', 'k', 'gain', 'user', 'application', 'shopee']",Positive
Pengguna Google,5,2025-03-15 14:58:14,"['application', 'help', 'shopping', 'home', 'diary', 'store', 'rebah', 'enablement', 'commission', 'enhancing', 'disk', 'iron', 'mantepp', 'really', 'moga', 'sucable', 'yes']",Positive
Pengguna Google,5,2025-03-11 02:36:07,"['system', 'shopee', 'yes', 'kak', 'order', 'mie', 'mit', 'cook', 'cook', 'batal', 'system', 'activity', 'wajar', 'bull', 'loh', 'tah', 'tah', 'try', 'plot', 'time', 'step', 'step', 'system', 'good', 'system', 'help', 'system, 'good', 'system, 'system', 'bi', 'custamer', 'shopee', 'kone', 'kone', 'ga', 'ga', 'ga', 'ign', 'ign', 'ign', 'a', 'ap', 'a', 'p",Positive
Pengguna Google,1,2025-03-07 13:54:13,"['freak', 'banget', 'message', 'receive', 'status', 'send', 'send', 'message', 'tak', 'send', 'send', 'gw', 'mess', 'clear', 'x', 'please', 'ga', 'k', 'gin']",Negative
Pengguna Google,1,2025-03-09 09:59:01,"['for', 'shopee', 'please', 'dillak', 'oknum', 'store', 'top', 'name', 'thop', 'distinguish', 'several', 'emal', 'smart', 'buyer', 'men', 'people', 'awam', 'shop', 'shop', 'shop', 'shop', 'pot', 'ok', 'lo', 'hop', 'hopee', 'don', 'don', 'd', 'din', 'ad', 'ad', 'ad' large', 'war', 't', 'cus', 'to', 'men', 'us', 'us', 'di', 'dis', 'dis'",Negative
Pengguna Google,1,2025-03-14 09:41:21,"['send', 'calo', 'no', 'consistent', 'send', 'gausah', 'many', 'adverts', 'tv', 'cepe', 'sampe', 'fast', 'sampe', 'many', 'citra', 'work', 'send', 'send', 'send', 'banget', 'gampe', 'sampe', 'sampe', 'kin', 'bad', 'bad', 'same', 'same', 'sold']",Negative
Pengguna Google,5,2025-03-12 08:30:11,"['That', 'shopee', 'shopee', 'mangap', 'pinter', 'chosen', 'satisfied', 'attentive', 'expectation', 'application', 'simple', 'spent', 'not', 'diff', 'power', 'home', 'seek, 'good']",Positive
Pengguna Google,1,2025-03-07 16:36:41,"['sebel', 'pay', 'bull', 'pulsa', 'shopee', 'dishopee', 'gaevers', 'problems', 'cems', 'bull', 'disa', 'pala', 'kana', 'shopee', 'eroror', 'no', 'no', 'ya', 'hop', 'mole', 'pa', 'tah', 'dada', 'dah', 's', 'apa', 'tah', 'tah', 'tah', 'tah', 'tah', 'tah', 'tah', 'tah', 'nah', 'no', 'no', 'no', 'no', 'no', '",Negative
Pengguna Google,1,2025-03-12 13:20:17,"['change', 'sma', 'every', 'open', 'ope', 'lgsg', 'msk', 'vdeo', 'live', 'vdeo', 'offline', 'enter', 'sign', 'sound', 'videos', 'stun', 'intrnt', 'stall', 'ram', 'til', 'hpus', 'chace', 'dace', 'pt', 'k', 'k', 'p', 'p', 'h', 'hr', 'h', 'h'",Positive
Pengguna Google,4,2025-03-13 12:47:11,"['send', 'slow', 'slow', 'sheet', 'tingal', 'tomorrow', 'garansi', 'rich', 'garansi', 'yah', 'fare', 'freak', 'peat', 'jakarta', 'absolute', 'forgive', 'let', 'i'",Negative
